License_Number,Route_Name,Latitude,Longitude,Timespan
NA-0044,234-Delgoda-Pettah,79.903835,6.701383,2025-10-31 10:20:00
NA-0044,234-Delgoda-Pettah,79.904214,6.700996,2025-10-31 10:20:10
NA-0044,234-Delgoda-Pettah,79.904724,6.700677,2025-10-31 10:20:20
NA-0044,234-Delgoda-Pettah,79.904807,6.700623,2025-10-31 10:20:30
NA-0044,234-Delgoda-Pettah,79.904171,6.700865,2025-10-31 10:20:40
NA-0044,234-Delgoda-Pettah,79.904357,6.700588,2025-10-31 10:20:50
NA-0044,234-Delgoda-Pettah,79.905047,6.700828,2025-10-31 10:21:00
NA-0044,234-Delgoda-Pettah,79.904465,6.700242,2025-10-31 10:21:10
NA-0044,234-Delgoda-Pettah,79.905133,6.701042,2025-10-31 10:21:20
NA-0044,234-Delgoda-Pettah,79.90505,6.700534,2025-10-31 10:21:30
NA-0044,234-Delgoda-Pettah,79.905348,6.700599,2025-10-31 10:21:40
NA-0044,234-Delgoda-Pettah,79.904886,6.701504,2025-10-31 10:21:50
NA-0044,234-Delgoda-Pettah,79.905282,6.701668,2025-10-31 10:22:00
NA-0044,234-Delgoda-Pettah,79.905198,6.702654,2025-10-31 10:22:10
NA-0044,234-Delgoda-Pettah,79.904308,6.702946,2025-10-31 10:22:20
NA-0044,234-Delgoda-Pettah,79.904315,6.702949,2025-10-31 10:22:30
NA-0044,234-Delgoda-Pettah,79.904268,6.702578,2025-10-31 10:22:40
NA-0044,234-Delgoda-Pettah,79.903383,6.702923,2025-10-31 10:22:50
NA-0044,234-Delgoda-Pettah,79.90278,6.70292,2025-10-31 10:23:00
NA-0044,234-Delgoda-Pettah,79.903459,6.703396,2025-10-31 10:23:10
NA-0044,234-Delgoda-Pettah,79.903549,6.703378,2025-10-31 10:23:20
NA-0044,234-Delgoda-Pettah,79.904545,6.704191,2025-10-31 10:23:30
NA-0044,234-Delgoda-Pettah,79.904445,6.703752,2025-10-31 10:23:40
NA-0044,234-Delgoda-Pettah,79.904232,6.704517,2025-10-31 10:23:50
NA-0044,234-Delgoda-Pettah,79.904349,6.704653,2025-10-31 10:24:00
NA-0044,234-Delgoda-Pettah,79.903769,6.705028,2025-10-31 10:24:10
NA-0044,234-Delgoda-Pettah,79.90428,6.704576,2025-10-31 10:24:20
NA-0044,234-Delgoda-Pettah,79.904783,6.703687,2025-10-31 10:24:30
NA-0044,234-Delgoda-Pettah,79.905712,6.703156,2025-10-31 10:24:40
NA-0044,234-Delgoda-Pettah,79.906362,6.703412,2025-10-31 10:24:50
NA-0044,234-Delgoda-Pettah,79.907181,6.704377,2025-10-31 10:25:00
NA-0044,234-Delgoda-Pettah,79.907132,6.705124,2025-10-31 10:25:10
NA-0044,234-Delgoda-Pettah,79.907394,6.705216,2025-10-31 10:25:20
NA-0044,234-Delgoda-Pettah,79.90746,6.706039,2025-10-31 10:25:30
NA-0044,234-Delgoda-Pettah,79.906571,6.706289,2025-10-31 10:25:40
NA-0044,234-Delgoda-Pettah,79.906181,6.706594,2025-10-31 10:25:50
NA-0044,234-Delgoda-Pettah,79.906622,6.705918,2025-10-31 10:26:00
NA-0044,234-Delgoda-Pettah,79.907225,6.706414,2025-10-31 10:26:10
NA-0044,234-Delgoda-Pettah,79.906467,6.705649,2025-10-31 10:26:20
NA-0044,234-Delgoda-Pettah,79.907155,6.706339,2025-10-31 10:26:30
NA-0044,234-Delgoda-Pettah,79.90679,6.706191,2025-10-31 10:26:40
NA-0044,234-Delgoda-Pettah,79.907092,6.706394,2025-10-31 10:26:50
NA-0044,234-Delgoda-Pettah,79.906274,6.705922,2025-10-31 10:27:00
NA-0044,234-Delgoda-Pettah,79.906383,6.705887,2025-10-31 10:27:10
NA-0044,234-Delgoda-Pettah,79.905935,6.705127,2025-10-31 10:27:20
NA-0044,234-Delgoda-Pettah,79.905519,6.705609,2025-10-31 10:27:30
NA-0044,234-Delgoda-Pettah,79.905452,6.706225,2025-10-31 10:27:40
NA-0044,234-Delgoda-Pettah,79.904881,6.705676,2025-10-31 10:27:50
NA-0044,234-Delgoda-Pettah,79.904216,6.706478,2025-10-31 10:28:00
NA-0044,234-Delgoda-Pettah,79.904366,6.706573,2025-10-31 10:28:10
NA-0044,234-Delgoda-Pettah,79.903722,6.706104,2025-10-31 10:28:20
NA-0044,234-Delgoda-Pettah,79.903425,6.705494,2025-10-31 10:28:30
NA-0044,234-Delgoda-Pettah,79.904051,6.705252,2025-10-31 10:28:40
NA-0044,234-Delgoda-Pettah,79.905027,6.705003,2025-10-31 10:28:50
NA-0044,234-Delgoda-Pettah,79.905063,6.704809,2025-10-31 10:29:00
NA-0044,234-Delgoda-Pettah,79.904692,6.704241,2025-10-31 10:29:10
NA-0044,234-Delgoda-Pettah,79.905137,6.703783,2025-10-31 10:29:20
NA-0044,234-Delgoda-Pettah,79.904501,6.704593,2025-10-31 10:29:30
NA-0044,234-Delgoda-Pettah,79.904527,6.704667,2025-10-31 10:29:40
NA-0044,234-Delgoda-Pettah,79.904403,6.704354,2025-10-31 10:29:50
NA-0044,234-Delgoda-Pettah,79.903728,6.703375,2025-10-31 10:30:00
NA-0044,234-Delgoda-Pettah,79.904099,6.703224,2025-10-31 10:30:10
NA-0044,234-Delgoda-Pettah,79.904049,6.703329,2025-10-31 10:30:20
NA-0044,234-Delgoda-Pettah,79.904797,6.704191,2025-10-31 10:30:30
NA-0044,234-Delgoda-Pettah,79.905003,6.704743,2025-10-31 10:30:40
NA-0044,234-Delgoda-Pettah,79.905862,6.704578,2025-10-31 10:30:50
NA-0044,234-Delgoda-Pettah,79.90631,6.704708,2025-10-31 10:31:00
NA-0044,234-Delgoda-Pettah,79.906296,6.705578,2025-10-31 10:31:10
NA-0044,234-Delgoda-Pettah,79.90572,6.706223,2025-10-31 10:31:20
NA-0044,234-Delgoda-Pettah,79.904798,6.707119,2025-10-31 10:31:30
NA-0044,234-Delgoda-Pettah,79.905537,6.707121,2025-10-31 10:31:40
NA-0044,234-Delgoda-Pettah,79.905245,6.707409,2025-10-31 10:31:50
NA-0044,234-Delgoda-Pettah,79.90568,6.707692,2025-10-31 10:32:00
NA-0044,234-Delgoda-Pettah,79.905428,6.706741,2025-10-31 10:32:10
NA-0044,234-Delgoda-Pettah,79.905152,6.706915,2025-10-31 10:32:20
NA-0044,234-Delgoda-Pettah,79.905396,6.707002,2025-10-31 10:32:30
NA-0044,234-Delgoda-Pettah,79.906253,6.706483,2025-10-31 10:32:40
NA-0044,234-Delgoda-Pettah,79.907114,6.707207,2025-10-31 10:32:50
NA-0044,234-Delgoda-Pettah,79.906317,6.707387,2025-10-31 10:33:00
NA-0044,234-Delgoda-Pettah,79.907263,6.706657,2025-10-31 10:33:10
NA-0044,234-Delgoda-Pettah,79.907812,6.706629,2025-10-31 10:33:20
NA-0044,234-Delgoda-Pettah,79.907348,6.707562,2025-10-31 10:33:30
NA-0044,234-Delgoda-Pettah,79.906519,6.708318,2025-10-31 10:33:40
NA-0044,234-Delgoda-Pettah,79.907173,6.707521,2025-10-31 10:33:50
NA-0044,234-Delgoda-Pettah,79.908027,6.708253,2025-10-31 10:34:00
NA-0044,234-Delgoda-Pettah,79.907114,6.70869,2025-10-31 10:34:10
NA-0044,234-Delgoda-Pettah,79.907287,6.707989,2025-10-31 10:34:20
NA-0044,234-Delgoda-Pettah,79.907551,6.707976,2025-10-31 10:34:30
NA-0044,234-Delgoda-Pettah,79.907272,6.708472,2025-10-31 10:34:40
NA-0044,234-Delgoda-Pettah,79.906967,6.707761,2025-10-31 10:34:50
NA-0044,234-Delgoda-Pettah,79.906148,6.707759,2025-10-31 10:35:00
NA-0044,234-Delgoda-Pettah,79.905428,6.708464,2025-10-31 10:35:10
NA-0044,234-Delgoda-Pettah,79.906419,6.708162,2025-10-31 10:35:20
NA-0044,234-Delgoda-Pettah,79.906951,6.708005,2025-10-31 10:35:30
NA-0044,234-Delgoda-Pettah,79.907018,6.707987,2025-10-31 10:35:40
NA-0044,234-Delgoda-Pettah,79.907464,6.707474,2025-10-31 10:35:50
NA-0044,234-Delgoda-Pettah,79.907513,6.706759,2025-10-31 10:36:00
NA-0044,234-Delgoda-Pettah,79.907052,6.706959,2025-10-31 10:36:10
NA-0044,234-Delgoda-Pettah,79.906671,6.706647,2025-10-31 10:36:20
NA-0044,234-Delgoda-Pettah,79.906762,6.706748,2025-10-31 10:36:30
NA-0044,234-Delgoda-Pettah,79.907668,6.706808,2025-10-31 10:36:40
NA-0044,234-Delgoda-Pettah,79.908129,6.706624,2025-10-31 10:36:50
NA-0044,234-Delgoda-Pettah,79.908221,6.707609,2025-10-31 10:37:00
NA-0044,234-Delgoda-Pettah,79.907519,6.708544,2025-10-31 10:37:10
NA-0044,234-Delgoda-Pettah,79.90735,6.708569,2025-10-31 10:37:20
NA-0044,234-Delgoda-Pettah,79.906526,6.70827,2025-10-31 10:37:30
NA-0044,234-Delgoda-Pettah,79.907395,6.707477,2025-10-31 10:37:40
NA-0044,234-Delgoda-Pettah,79.907831,6.707292,2025-10-31 10:37:50
NA-0044,234-Delgoda-Pettah,79.907167,6.708245,2025-10-31 10:38:00
NA-0044,234-Delgoda-Pettah,79.906637,6.709044,2025-10-31 10:38:10
NA-0044,234-Delgoda-Pettah,79.905869,6.708713,2025-10-31 10:38:20
NA-0044,234-Delgoda-Pettah,79.905213,6.707957,2025-10-31 10:38:30
NA-0044,234-Delgoda-Pettah,79.904811,6.707274,2025-10-31 10:38:40
NA-0044,234-Delgoda-Pettah,79.904715,6.707423,2025-10-31 10:38:50
NA-0044,234-Delgoda-Pettah,79.904655,6.707778,2025-10-31 10:39:00
NA-0044,234-Delgoda-Pettah,79.904335,6.707884,2025-10-31 10:39:10
NA-0044,234-Delgoda-Pettah,79.903369,6.70863,2025-10-31 10:39:20
NA-0044,234-Delgoda-Pettah,79.904242,6.707649,2025-10-31 10:39:30
NA-0044,234-Delgoda-Pettah,79.90502,6.707812,2025-10-31 10:39:40
NA-0044,234-Delgoda-Pettah,79.904903,6.708572,2025-10-31 10:39:50
NA-0044,234-Delgoda-Pettah,79.905874,6.708144,2025-10-31 10:40:00
NA-0044,234-Delgoda-Pettah,79.905381,6.707286,2025-10-31 10:40:10
NA-0044,234-Delgoda-Pettah,79.905677,6.707201,2025-10-31 10:40:20
NA-0044,234-Delgoda-Pettah,79.906551,6.706293,2025-10-31 10:40:30
NA-0044,234-Delgoda-Pettah,79.90624,6.706334,2025-10-31 10:40:40
NA-0044,234-Delgoda-Pettah,79.906543,6.706287,2025-10-31 10:40:50
NA-0044,234-Delgoda-Pettah,79.907085,6.705927,2025-10-31 10:41:00
NA-0044,234-Delgoda-Pettah,79.906459,6.706589,2025-10-31 10:41:10
NA-0044,234-Delgoda-Pettah,79.907232,6.706699,2025-10-31 10:41:20
NA-0044,234-Delgoda-Pettah,79.907883,6.706774,2025-10-31 10:41:30
NA-0044,234-Delgoda-Pettah,79.906932,6.707754,2025-10-31 10:41:40
NA-0044,234-Delgoda-Pettah,79.907837,6.708164,2025-10-31 10:41:50
NA-0044,234-Delgoda-Pettah,79.908457,6.707985,2025-10-31 10:42:00
NA-0044,234-Delgoda-Pettah,79.908846,6.708625,2025-10-31 10:42:10
NA-0044,234-Delgoda-Pettah,79.908012,6.709125,2025-10-31 10:42:20
NA-0044,234-Delgoda-Pettah,79.908625,6.708405,2025-10-31 10:42:30
NA-0044,234-Delgoda-Pettah,79.909609,6.709082,2025-10-31 10:42:40
NA-0044,234-Delgoda-Pettah,79.910066,6.709342,2025-10-31 10:42:50
NA-0044,234-Delgoda-Pettah,79.910789,6.708838,2025-10-31 10:43:00
NA-0044,234-Delgoda-Pettah,79.911721,6.709177,2025-10-31 10:43:10
NA-0044,234-Delgoda-Pettah,79.912115,6.708757,2025-10-31 10:43:20
NA-0044,234-Delgoda-Pettah,79.911778,6.708785,2025-10-31 10:43:30
NA-0044,234-Delgoda-Pettah,79.911916,6.709436,2025-10-31 10:43:40
NA-0044,234-Delgoda-Pettah,79.912907,6.710269,2025-10-31 10:43:50
NA-0044,234-Delgoda-Pettah,79.913141,6.71087,2025-10-31 10:44:00
NA-0044,234-Delgoda-Pettah,79.913168,6.711553,2025-10-31 10:44:10
NA-0044,234-Delgoda-Pettah,79.91218,6.711365,2025-10-31 10:44:20
NA-0044,234-Delgoda-Pettah,79.911352,6.710397,2025-10-31 10:44:30
NA-0044,234-Delgoda-Pettah,79.910666,6.710791,2025-10-31 10:44:40
NA-0044,234-Delgoda-Pettah,79.911655,6.710047,2025-10-31 10:44:50
NA-0044,234-Delgoda-Pettah,79.912148,6.709104,2025-10-31 10:45:00
NA-0044,234-Delgoda-Pettah,79.912832,6.708889,2025-10-31 10:45:10
NA-0044,234-Delgoda-Pettah,79.912479,6.708637,2025-10-31 10:45:20
NA-0044,234-Delgoda-Pettah,79.912243,6.708926,2025-10-31 10:45:30
NA-0044,234-Delgoda-Pettah,79.912607,6.708921,2025-10-31 10:45:40
NA-0044,234-Delgoda-Pettah,79.912334,6.708825,2025-10-31 10:45:50
NA-0044,234-Delgoda-Pettah,79.91136,6.709354,2025-10-31 10:46:00
NA-0044,234-Delgoda-Pettah,79.91235,6.709878,2025-10-31 10:46:10
NA-0044,234-Delgoda-Pettah,79.912231,6.710164,2025-10-31 10:46:20
NA-0044,234-Delgoda-Pettah,79.912614,6.710855,2025-10-31 10:46:30
NA-0044,234-Delgoda-Pettah,79.912816,6.71002,2025-10-31 10:46:40
NA-0044,234-Delgoda-Pettah,79.913135,6.710357,2025-10-31 10:46:50
NA-0044,234-Delgoda-Pettah,79.914085,6.709453,2025-10-31 10:47:00
NA-0044,234-Delgoda-Pettah,79.914172,6.708794,2025-10-31 10:47:10
NA-0044,234-Delgoda-Pettah,79.91501,6.70947,2025-10-31 10:47:20
NA-0044,234-Delgoda-Pettah,79.914977,6.709642,2025-10-31 10:47:30
NA-0044,234-Delgoda-Pettah,79.915858,6.709841,2025-10-31 10:47:40
NA-0044,234-Delgoda-Pettah,79.916052,6.710457,2025-10-31 10:47:50
NA-0044,234-Delgoda-Pettah,79.91655,6.710538,2025-10-31 10:48:00
NA-0044,234-Delgoda-Pettah,79.916895,6.711473,2025-10-31 10:48:10
NA-0044,234-Delgoda-Pettah,79.916106,6.71201,2025-10-31 10:48:20
NA-0044,234-Delgoda-Pettah,79.916136,6.712866,2025-10-31 10:48:30
NA-0044,234-Delgoda-Pettah,79.916265,6.713487,2025-10-31 10:48:40
NA-0044,234-Delgoda-Pettah,79.916922,6.712965,2025-10-31 10:48:50
NA-0044,234-Delgoda-Pettah,79.916347,6.712899,2025-10-31 10:49:00
NA-0044,234-Delgoda-Pettah,79.916706,6.71357,2025-10-31 10:49:10
NA-0044,234-Delgoda-Pettah,79.917014,6.714568,2025-10-31 10:49:20
NA-0044,234-Delgoda-Pettah,79.917265,6.714281,2025-10-31 10:49:30
NA-0044,234-Delgoda-Pettah,79.916404,6.713324,2025-10-31 10:49:40
NA-0044,234-Delgoda-Pettah,79.916017,6.712475,2025-10-31 10:49:50
NA-0044,234-Delgoda-Pettah,79.915787,6.711596,2025-10-31 10:50:00
NA-0044,234-Delgoda-Pettah,79.915828,6.71148,2025-10-31 10:50:10
NA-0044,234-Delgoda-Pettah,79.91568,6.711038,2025-10-31 10:50:20
NA-0044,234-Delgoda-Pettah,79.914941,6.711918,2025-10-31 10:50:30
NA-0044,234-Delgoda-Pettah,79.915424,6.711516,2025-10-31 10:50:40
NA-0044,234-Delgoda-Pettah,79.916312,6.712426,2025-10-31 10:50:50
NA-0044,234-Delgoda-Pettah,79.91603,6.712215,2025-10-31 10:51:00
NA-0044,234-Delgoda-Pettah,79.915336,6.712157,2025-10-31 10:51:10
NA-0044,234-Delgoda-Pettah,79.914886,6.712334,2025-10-31 10:51:20
NA-0044,234-Delgoda-Pettah,79.915848,6.712161,2025-10-31 10:51:30
NA-0044,234-Delgoda-Pettah,79.916518,6.712982,2025-10-31 10:51:40
NA-0044,234-Delgoda-Pettah,79.917373,6.713473,2025-10-31 10:51:50
NA-0044,234-Delgoda-Pettah,79.917498,6.713735,2025-10-31 10:52:00
NA-0044,234-Delgoda-Pettah,79.917468,6.714014,2025-10-31 10:52:10
NA-0044,234-Delgoda-Pettah,79.917087,6.713275,2025-10-31 10:52:20
NA-0044,234-Delgoda-Pettah,79.916578,6.71242,2025-10-31 10:52:30
NA-0044,234-Delgoda-Pettah,79.917382,6.712654,2025-10-31 10:52:40
NA-0044,234-Delgoda-Pettah,79.916598,6.712276,2025-10-31 10:52:50
NA-0044,234-Delgoda-Pettah,79.915971,6.712017,2025-10-31 10:53:00
NA-0044,234-Delgoda-Pettah,79.916388,6.7124,2025-10-31 10:53:10
NA-0044,234-Delgoda-Pettah,79.915913,6.712022,2025-10-31 10:53:20
NA-0044,234-Delgoda-Pettah,79.916603,6.711673,2025-10-31 10:53:30
NA-0044,234-Delgoda-Pettah,79.91748,6.71198,2025-10-31 10:53:40
NA-0044,234-Delgoda-Pettah,79.917818,6.711956,2025-10-31 10:53:50
NA-0044,234-Delgoda-Pettah,79.917214,6.712155,2025-10-31 10:54:00
NA-0044,234-Delgoda-Pettah,79.917456,6.712023,2025-10-31 10:54:10
NA-0044,234-Delgoda-Pettah,79.917423,6.711465,2025-10-31 10:54:20
NA-0044,234-Delgoda-Pettah,79.918324,6.711606,2025-10-31 10:54:30
NA-0044,234-Delgoda-Pettah,79.918175,6.710804,2025-10-31 10:54:40
NA-0044,234-Delgoda-Pettah,79.91832,6.710115,2025-10-31 10:54:50
NA-0044,234-Delgoda-Pettah,79.918249,6.710115,2025-10-31 10:55:00
NA-0044,234-Delgoda-Pettah,79.917979,6.710444,2025-10-31 10:55:10
NA-0044,234-Delgoda-Pettah,79.918842,6.711209,2025-10-31 10:55:20
NA-0044,234-Delgoda-Pettah,79.919616,6.711485,2025-10-31 10:55:30
NA-0044,234-Delgoda-Pettah,79.920453,6.712112,2025-10-31 10:55:40
NA-0044,234-Delgoda-Pettah,79.919599,6.712987,2025-10-31 10:55:50
NA-0044,234-Delgoda-Pettah,79.919107,6.712893,2025-10-31 10:56:00
NA-0044,234-Delgoda-Pettah,79.919362,6.712859,2025-10-31 10:56:10
NA-0044,234-Delgoda-Pettah,79.920181,6.712646,2025-10-31 10:56:20
NA-0044,234-Delgoda-Pettah,79.920174,6.713221,2025-10-31 10:56:30
NA-0044,234-Delgoda-Pettah,79.919679,6.713013,2025-10-31 10:56:40
NA-0044,234-Delgoda-Pettah,79.920412,6.712618,2025-10-31 10:56:50
NA-0044,234-Delgoda-Pettah,79.919445,6.711726,2025-10-31 10:57:00
NA-0044,234-Delgoda-Pettah,79.918593,6.711109,2025-10-31 10:57:10
NA-0044,234-Delgoda-Pettah,79.918908,6.711463,2025-10-31 10:57:20
NA-0044,234-Delgoda-Pettah,79.918099,6.711493,2025-10-31 10:57:30
NA-0044,234-Delgoda-Pettah,79.918407,6.711619,2025-10-31 10:57:40
NA-0044,234-Delgoda-Pettah,79.918356,6.711396,2025-10-31 10:57:50
NA-0044,234-Delgoda-Pettah,79.91901,6.710724,2025-10-31 10:58:00
NA-0044,234-Delgoda-Pettah,79.919825,6.710795,2025-10-31 10:58:10
NA-0044,234-Delgoda-Pettah,79.919503,6.710961,2025-10-31 10:58:20
NA-0044,234-Delgoda-Pettah,79.91867,6.710849,2025-10-31 10:58:30
NA-0044,234-Delgoda-Pettah,79.919138,6.710436,2025-10-31 10:58:40
NA-0044,234-Delgoda-Pettah,79.918366,6.710623,2025-10-31 10:58:50
NA-0044,234-Delgoda-Pettah,79.917644,6.70965,2025-10-31 10:59:00
NA-0044,234-Delgoda-Pettah,79.918513,6.710193,2025-10-31 10:59:10
NA-0044,234-Delgoda-Pettah,79.918997,6.709884,2025-10-31 10:59:20
NA-0044,234-Delgoda-Pettah,79.919854,6.710505,2025-10-31 10:59:30
NA-0044,234-Delgoda-Pettah,79.919649,6.709804,2025-10-31 10:59:40
NA-0044,234-Delgoda-Pettah,79.919507,6.709545,2025-10-31 10:59:50
NA-0045,176-Karagampitiya-Hettiyawatta,80.713148,6.630717,2025-10-31 09:00:00
NA-0045,176-Karagampitiya-Hettiyawatta,80.712673,6.631164,2025-10-31 09:00:10
NA-0045,176-Karagampitiya-Hettiyawatta,80.713342,6.632085,2025-10-31 09:00:20
NA-0045,176-Karagampitiya-Hettiyawatta,80.713279,6.631703,2025-10-31 09:00:30
NA-0045,176-Karagampitiya-Hettiyawatta,80.712285,6.630839,2025-10-31 09:00:40
NA-0045,176-Karagampitiya-Hettiyawatta,80.712287,6.631754,2025-10-31 09:00:50
NA-0045,176-Karagampitiya-Hettiyawatta,80.712958,6.632447,2025-10-31 09:01:00
NA-0045,176-Karagampitiya-Hettiyawatta,80.712167,6.631753,2025-10-31 09:01:10
NA-0045,176-Karagampitiya-Hettiyawatta,80.711233,6.630839,2025-10-31 09:01:20
NA-0045,176-Karagampitiya-Hettiyawatta,80.71086,6.631334,2025-10-31 09:01:30
NA-0045,176-Karagampitiya-Hettiyawatta,80.711114,6.63077,2025-10-31 09:01:40
NA-0045,176-Karagampitiya-Hettiyawatta,80.710909,6.630424,2025-10-31 09:01:50
NA-0045,176-Karagampitiya-Hettiyawatta,80.709998,6.63066,2025-10-31 09:02:00
NA-0045,176-Karagampitiya-Hettiyawatta,80.710211,6.631059,2025-10-31 09:02:10
NA-0045,176-Karagampitiya-Hettiyawatta,80.709621,6.631324,2025-10-31 09:02:20
NA-0045,176-Karagampitiya-Hettiyawatta,80.709718,6.632146,2025-10-31 09:02:30
NA-0045,176-Karagampitiya-Hettiyawatta,80.709363,6.632686,2025-10-31 09:02:40
NA-0045,176-Karagampitiya-Hettiyawatta,80.710352,6.632473,2025-10-31 09:02:50
NA-0045,176-Karagampitiya-Hettiyawatta,80.709356,6.633161,2025-10-31 09:03:00
NA-0045,176-Karagampitiya-Hettiyawatta,80.709167,6.63252,2025-10-31 09:03:10
NA-0045,176-Karagampitiya-Hettiyawatta,80.708286,6.631931,2025-10-31 09:03:20
NA-0045,176-Karagampitiya-Hettiyawatta,80.708463,6.631129,2025-10-31 09:03:30
NA-0045,176-Karagampitiya-Hettiyawatta,80.709313,6.631427,2025-10-31 09:03:40
NA-0045,176-Karagampitiya-Hettiyawatta,80.710211,6.630452,2025-10-31 09:03:50
NA-0045,176-Karagampitiya-Hettiyawatta,80.709656,6.630535,2025-10-31 09:04:00
NA-0045,176-Karagampitiya-Hettiyawatta,80.709881,6.630797,2025-10-31 09:04:10
NA-0045,176-Karagampitiya-Hettiyawatta,80.710292,6.630126,2025-10-31 09:04:20
NA-0045,176-Karagampitiya-Hettiyawatta,80.711232,6.629558,2025-10-31 09:04:30
NA-0045,176-Karagampitiya-Hettiyawatta,80.711845,6.629882,2025-10-31 09:04:40
NA-0045,176-Karagampitiya-Hettiyawatta,80.712739,6.630515,2025-10-31 09:04:50
NA-0045,176-Karagampitiya-Hettiyawatta,80.712096,6.630412,2025-10-31 09:05:00
NA-0045,176-Karagampitiya-Hettiyawatta,80.711206,6.630294,2025-10-31 09:05:10
NA-0045,176-Karagampitiya-Hettiyawatta,80.71064,6.630806,2025-10-31 09:05:20
NA-0045,176-Karagampitiya-Hettiyawatta,80.711249,6.631233,2025-10-31 09:05:30
NA-0045,176-Karagampitiya-Hettiyawatta,80.711304,6.631707,2025-10-31 09:05:40
NA-0045,176-Karagampitiya-Hettiyawatta,80.710838,6.631069,2025-10-31 09:05:50
NA-0045,176-Karagampitiya-Hettiyawatta,80.71174,6.631154,2025-10-31 09:06:00
NA-0045,176-Karagampitiya-Hettiyawatta,80.712423,6.631569,2025-10-31 09:06:10
NA-0045,176-Karagampitiya-Hettiyawatta,80.712233,6.630801,2025-10-31 09:06:20
NA-0045,176-Karagampitiya-Hettiyawatta,80.711986,6.631677,2025-10-31 09:06:30
NA-0045,176-Karagampitiya-Hettiyawatta,80.71201,6.632617,2025-10-31 09:06:40
NA-0045,176-Karagampitiya-Hettiyawatta,80.71118,6.632948,2025-10-31 09:06:50
NA-0045,176-Karagampitiya-Hettiyawatta,80.710652,6.632938,2025-10-31 09:07:00
NA-0045,176-Karagampitiya-Hettiyawatta,80.711413,6.633196,2025-10-31 09:07:10
NA-0045,176-Karagampitiya-Hettiyawatta,80.711805,6.63401,2025-10-31 09:07:20
NA-0045,176-Karagampitiya-Hettiyawatta,80.71152,6.63346,2025-10-31 09:07:30
NA-0045,176-Karagampitiya-Hettiyawatta,80.711722,6.633125,2025-10-31 09:07:40
NA-0045,176-Karagampitiya-Hettiyawatta,80.71093,6.633119,2025-10-31 09:07:50
NA-0045,176-Karagampitiya-Hettiyawatta,80.710812,6.633806,2025-10-31 09:08:00
NA-0045,176-Karagampitiya-Hettiyawatta,80.711769,6.633028,2025-10-31 09:08:10
NA-0045,176-Karagampitiya-Hettiyawatta,80.711476,6.632962,2025-10-31 09:08:20
NA-0045,176-Karagampitiya-Hettiyawatta,80.712312,6.633927,2025-10-31 09:08:30
NA-0045,176-Karagampitiya-Hettiyawatta,80.712588,6.633571,2025-10-31 09:08:40
NA-0045,176-Karagampitiya-Hettiyawatta,80.713293,6.634502,2025-10-31 09:08:50
NA-0045,176-Karagampitiya-Hettiyawatta,80.71345,6.635131,2025-10-31 09:09:00
NA-0045,176-Karagampitiya-Hettiyawatta,80.713753,6.635473,2025-10-31 09:09:10
NA-0045,176-Karagampitiya-Hettiyawatta,80.714427,6.635001,2025-10-31 09:09:20
NA-0045,176-Karagampitiya-Hettiyawatta,80.714324,6.634308,2025-10-31 09:09:30
NA-0045,176-Karagampitiya-Hettiyawatta,80.715001,6.634513,2025-10-31 09:09:40
NA-0045,176-Karagampitiya-Hettiyawatta,80.715235,6.635427,2025-10-31 09:09:50
NA-0045,176-Karagampitiya-Hettiyawatta,80.715619,6.634529,2025-10-31 09:10:00
NA-0045,176-Karagampitiya-Hettiyawatta,80.716008,6.634388,2025-10-31 09:10:10
NA-0045,176-Karagampitiya-Hettiyawatta,80.716008,6.634696,2025-10-31 09:10:20
NA-0045,176-Karagampitiya-Hettiyawatta,80.715432,6.635452,2025-10-31 09:10:30
NA-0045,176-Karagampitiya-Hettiyawatta,80.715507,6.635937,2025-10-31 09:10:40
NA-0045,176-Karagampitiya-Hettiyawatta,80.715343,6.635975,2025-10-31 09:10:50
NA-0045,176-Karagampitiya-Hettiyawatta,80.715088,6.636112,2025-10-31 09:11:00
NA-0045,176-Karagampitiya-Hettiyawatta,80.714152,6.636811,2025-10-31 09:11:10
NA-0045,176-Karagampitiya-Hettiyawatta,80.713453,6.637449,2025-10-31 09:11:20
NA-0045,176-Karagampitiya-Hettiyawatta,80.712784,6.638241,2025-10-31 09:11:30
NA-0045,176-Karagampitiya-Hettiyawatta,80.713287,6.637736,2025-10-31 09:11:40
NA-0045,176-Karagampitiya-Hettiyawatta,80.712663,6.638076,2025-10-31 09:11:50
NA-0045,176-Karagampitiya-Hettiyawatta,80.712048,6.637139,2025-10-31 09:12:00
NA-0045,176-Karagampitiya-Hettiyawatta,80.711818,6.638059,2025-10-31 09:12:10
NA-0045,176-Karagampitiya-Hettiyawatta,80.712337,6.638685,2025-10-31 09:12:20
NA-0045,176-Karagampitiya-Hettiyawatta,80.711818,6.63852,2025-10-31 09:12:30
NA-0045,176-Karagampitiya-Hettiyawatta,80.71121,6.638208,2025-10-31 09:12:40
NA-0045,176-Karagampitiya-Hettiyawatta,80.711858,6.639188,2025-10-31 09:12:50
NA-0045,176-Karagampitiya-Hettiyawatta,80.711052,6.639784,2025-10-31 09:13:00
NA-0045,176-Karagampitiya-Hettiyawatta,80.710887,6.640651,2025-10-31 09:13:10
NA-0045,176-Karagampitiya-Hettiyawatta,80.710093,6.640276,2025-10-31 09:13:20
